"InChIKey","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5"
"WPNLWBRKPZXVGD-ZZOAZOMRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","Cardenolides and derivatives","Cardenolide glycosides and derivatives"
"XPCTZQVDEJYUGT-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrans","Pyranones and derivatives","Pyranones and derivatives"
"GJAWHXHKYYXBSV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids"
"FBPFZTCFMRRESA-KVTDHHQDSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar alcohols"
"VIMXTGUGWLAOFZ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Monocyclic monoterpenoids"
"MVNJNWNFUCRWBW-NFAWXSAZSA-N","Completed","Organic compounds","Benzenoids","Phenanthrenes and derivatives","Hydrophenanthrenes","Hydrophenanthrenes"
"DRTQHJPVMGBUCF-UHFFFAOYSA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","","Pyrimidine nucleosides"
"MUGQOWYFWURKCM-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Phthalic acid and derivatives","M-phthalic acid and derivatives"
"KNEQPJSDSYNUHP-SOFGYWHQSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Terpene lactones"
"GKMFOEIZCLMZDE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Guaianolides and derivatives"
"HVSMXONXCJBJIF-RKQHYHRCSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"PKAIECBWQZFYRP-SOFGYWHQSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","Coumaric acids and derivatives"
"MXYUKLILVYORSK-HBMCJLEFSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"DOYKMKZYLAAOGH-UVTDQMKNSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Diterpenoids"
"PTGGVIKFNQSFBY-WAKDWFRPSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthofurans","","Naphthofurans"
"MKMYPTLXLWOUSO-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"XGPBRZDOJDLKOT-WDZFZDKYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Pyranocoumarins","Angular pyranocoumarins"
"CWCXONZIEDNVKI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"NUYFKDBCHFKOBT-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Diarylethers"
"WWBNBPSEKLOHJU-QPQZIUDZSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","Hexoses","Glucosinolates","Alkylglucosinolates"
"FWHAYHIGJSFGKO-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters"
"NMZWRJYNVFANDI-XTUJKMMFSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"WVTKBKWTSCPRNU-ZSXSBBPPSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","","","Lignans, neolignans and related compounds"
"LOTLMZWGLBOKFL-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Saccharolipids","","Saccharolipids"
"RRZXIRBKKLTSOM-XPNPUAGNSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolides and analogues","","Macrolides and analogues"
"YRCWQPVGYLYSOX-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids","1-hydroxy-2-unsubstituted benzenoids"
"NJCVPQRHRKYSAZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids","1-hydroxy-2-unsubstituted benzenoids"
"JMSVCTWVEWCHDZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives","Gallic acid and derivatives"
"MRDZSBVJWOXBRW-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenylpropanes","Phenylpropanes"
"WTFIFQXTQCYJKU-JWVODRKRSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Coumarans","","Coumarans"
"LQGUBLBATBMXHT-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Anthracenes","Anthraquinones","Anthraquinones"
"OQWKEEOHDMUXEO-BQYQJAHWSA-N","Completed","Organic compounds","Benzenoids","Phenols","Methoxyphenols","Shogaols"
"PROQIPRRNZUXQM-ZXXIGWHRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives"
"ZSKDVJYWOHBGNI-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","Naphthalenecarboxylic acids and derivatives","Naphthalenecarboxylic acids"
"DBPWSSGDRRHUNT-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives"
"BMRSEYFENKXDIS-QHAYPTCMSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","Cyclic alcohols and derivatives","Cyclitols and derivatives","Quinic acids and derivatives"
"ILEDHMVFQOCEJU-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Sesquiterpenoids"
"RJHSXEZOOUJAQE-ZSOIEALJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Germacranolides and derivatives"
"NFQFDMJGZPLWGI-ADWAJRLUSA-N","Completed","Organic compounds","Benzenoids","Tetralins","","Tetralins"
"LYUZYPKZQDYMEE-WDZFZDKYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Pyranocoumarins","Angular pyranocoumarins"
"HITZIDGSAVZVQH-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"WQLVFSAGQJTQCK-RFKRAQKKSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids"
"HCEYJYMNIQHPPK-DXTZDJJUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Limonoids"
"RMAYNNFCPNGTQW-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Isoflavonoids","Rotenoids","Rotenones"
"OJPOTPLCXUWMGI-KNFYJXGCSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Cyanogenic glycosides"
"LYGRISUQIZNHGM-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Tannins","","Tannins"
"SLWJVQQNDGLXTK-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids"
"YOTCKRFNSMJTGD-PSWUJVJRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Limonoids"
"KFFCKOBAHMGTMW-NXTKOJRFSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Lignan glycosides","","Lignan glycosides"
"PAEOIXITAYMQRF-BYSCJPLWSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"AFPLNGZPBSKHHQ-MEGGAXOGSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Polyprenols","Polyprenols"
"JYVLOGILHBWLAE-LTDPXCIYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Cinnamic acid esters","Cinnamic acid esters"
"NJYMCMBDFMRROK-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"JYVXNLLUYHCIIH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Delta valerolactones","Delta valerolactones"
"DSSYKIVIOFKYAU-XCBNKYQSSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Bicyclic monoterpenoids"
"OLBNOBQOQZRLMP-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Cyclic ketones","Quinones","Benzoquinones","P-benzoquinones"
"VTCDZPUMZAZMSB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols"
"LMILVXQXGKTFSZ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Sesquiterpenoids"
"ISFMXVMWEWLJGJ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Guaianes"
"FQEQMASDZFXSJI-BPCQOVAHSA-N","Completed","Organic compounds","Alkaloids and derivatives","Lupin alkaloids","Anagyrine-type alkaloids","Anagyrine-type alkaloids"
"LUZUAYAKZLCOCQ-BHHNFLQBSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Cyclic ketones","Quinomethanes","P-quinomethanes"
"CWAJEURPJYKGRL-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Terpene lactones"
"GRJLGDWPUYQSHL-LOJYNRMOSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Terpene lactones"
"RAJWOBJTTGJROA-WZNAKSSCSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives"
"YSFPWLQJKYZZEG-DEQVHRJGSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","","Benzopyrans"
"ORFNMFQBYRQSRP-IUBLYSDUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Acyclic diterpenoids"
"CNNXMGXBAZQZDE-HHMSBIESSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides"
"TXPRZPDVUZCNLB-YECGNMMBSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Oxocins","","Oxocins"
"BOJKULTULYSRAS-NPWGMBKGSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"REHZVRNVHQFBAF-YLHHEPAUSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"ZJDOESGVOWAULF-OGJQONSISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"KHGBORGCCDJDRD-RLFHBHCYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Quassinoids"
"FNVCLGWRMXTDSM-WOJBJXKFSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Pyranocoumarins","Angular pyranocoumarins"
"MYQAATJJIDGOMQ-AYPBNUJASA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Isoflavonoids","Rotenoids","Rotenones"
"DAELTTGCCPRYTP-ZLQZEYEISA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"XUCIJNAGGSZNQT-KDDLJKRCSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Cyanogenic glycosides"
"URGZBBCARSDFSL-PTRNVCADSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Limonoids"
"XOJVHLIYNSOZOO-SWOBOCGESA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Lignan glycosides","","Lignan glycosides"
"VFQVOTVAPPYKEC-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Hexacarboxylic acids and derivatives","Hexacarboxylic acids and derivatives"
"RLGYLKXDNQBDCU-HUSRUCGJSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Cinnamic acid esters","Cinnamic acid esters"
"AEUAVVIPDJTEFS-YJCYQKNWSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Saccharolipids","","Saccharolipids"
"AMKYESDOVDKZKV-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives"
"JAAFNWYGLROOGI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Dihydrofurans","Furanones","Butenolides"
"WZNJWVWKTVETCG-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Alpha amino acids"
"WDGFFVCWBZVLCE-UHFFFAOYSA-N","Completed","Organic compounds","Hydrocarbon derivatives","Tropones","Tropolones","Tropolones"
"QWRYPHZJTWQLFX-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzophenones","Benzophenones"
"MPOXQBRZHHNMER-RVZXZRSKSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","Cyclic alcohols and derivatives"
"NGPDZEACIWDCKX-WUDKWMPASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Eudesmanolides, secoeudesmanolides, and derivatives"
"HARGZZNYNSYSGJ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Tanshinones, isotanshinones, and derivatives"
"FMGSKLZLMKYGDP-USOAJAOKSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives"
"OJDSCNUKKOKOQJ-RKQHYHRCSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"LBZMXGLPRHGPRE-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Isoflavonoids","Isoflavans","Isoflavanols"
"CRVXJSNSTGEXDX-HHMSBIESSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"UNORIIWPFZFSEC-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthofurans","","Naphthofurans"
"YLEKEQNOOIMZQM-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives"
"BIHIEAXOTSXYAE-NAGHFMSUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Germacranolides and derivatives"
"ZITBJWXLODLDRH-UHFFFAOYSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Furanoid lignans","Tetrahydrofuran lignans","9,9'-epoxylignans","Dibenzylbutyrolactone lignans"
"IAKHMKGGTNLKSZ-INIZCTEOSA-N","Completed","Organic compounds","Hydrocarbon derivatives","Tropones","","Tropones"
"HOKIDJSKDBPKTQ-GLXFQSAKSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","Beta lactams","Cephems","Cephalosporins","Cephalosporin 3'-esters"
"UHWIZIJICYWABA-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Pyranocoumarins","Angular pyranocoumarins"
"FVWJYYTZTCVBKE-ROUWMTJPSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids"
"RXWNCPJZOCPEPQ-NVWDDTSBSA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 3'-deoxyribonucleosides","Purine 3'-deoxyribonucleosides"
"SBUJHOSQTJFQJX-NOAMYHISSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides","Aminoglycosides","Aminocyclitol glycosides","2-deoxystreptamine aminoglycosides","4,6-disubstituted 2-deoxystreptamines"
"ZWUABKNXVCUVCG-HHPBHMTBSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"ZVYMCLIDNNTNCL-GFRRLMGDSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Acylaminobenzoic acid and derivatives"
"AKPJXLBXDLSOFY-YCUUMJCDSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Limonoids"
"OOYGSFOGFJDDHP-KMCOLRRFSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides","Aminoglycosides","Aminocyclitol glycosides","2-deoxystreptamine aminoglycosides","4,6-disubstituted 2-deoxystreptamines"
"SVQZFPSKTHNMRD-DZCZYSFVSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Aconitane-type diterpenoid alkaloids"
"IZSBMDHDBLUZOI-ITDRTIBASA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Lignan glycosides","","Lignan glycosides"
"OTAFZEHRJNHBDI-GUBURHFBSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Diterpene glycosides"
"QHGUCRYDKWKLMG-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids","1-hydroxy-2-unsubstituted benzenoids"
"XLEYFDVVXLMULC-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"FQKKPLXFGDCBJT-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Carboxylic acid amides","Acetamides"
"MQFYOYGIGPVWSJ-IUNAMMOKSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters"
"XDSHNNRBLSBDAP-SNAWJCMRSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamaldehydes","","Cinnamaldehydes"
"CEVGSSZDDUFFQW-HWKANZROSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones"
"BQPRWZCEKZLBHL-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","Angular furanocoumarins"
"CUAPOUHDJKWLOB-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","Cyclic alcohols and derivatives"
"SXRLJXDYAKBNRZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","Benzenediols","Resorcinols"
"QJALTHDWQWOLLT-ZBGLXGBJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Saccharolipids","","Saccharolipids"
"ILRCGYURZSFMEG-RKQHYHRCSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"DBPWCIPDCMVUFT-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","","Coumarins and derivatives"
"NUENJLVLKHHYJS-KOPIJTNESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Menthane monoterpenoids"
"HTNVFUBCWIYPJN-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","Carbazoles"
"JAFYVMQCMOZABG-TVKJYDDYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"XNPVHIQPSAZTLC-APZTZJSISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Diterpene lactones"
"NOFOAYPPHIUXJR-APNQCZIXSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Aphidicolane and stemodane diterpenoids"
"UWNADLMLMRTPFL-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Diarylheptanoids","Linear diarylheptanoids","Linear diarylheptanoids"
"PESKGJQREUXSRR-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Cholestane steroids","Cholesterols and derivatives"
"MTCOVRSZCNNQLP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","Dibenzopyrans","Xanthenes","Xanthones"
"KCSPYQSCNFOIII-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"
"RRUQYJBEEQBWGK-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"
"JFYYCQXZVIOBKU-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthopyrans","","Naphthopyrans"
"UEAATLOMPYZOFF-PYEGHPNJSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","Phenolic glycosides"
"VUEPOIYXKZTLMD-ANZZXSATSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"GQLQVPZSTWXDBQ-ZOKOZUFBSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Lignan glycosides","","Lignan glycosides"
"QFJCIRLUMZQUOT-HPLJOQBZSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolide lactams","","Macrolide lactams"
"ZFRKQXVRDFCRJG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles","3-methylindoles"
"ZEKALTOSWFXTCN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Bicyclic monoterpenoids"
"ZRWPUFFVAOMMNM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrans","","Pyrans"
"XLOPRKKSAJMMEW-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Monocyclic monoterpenoids"
"CGUVFWCRUYAIOJ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"QQRSPHJOOXUALR-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzodioxoles","","Benzodioxoles"
"DZTHIGRZJZPRDV-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","N-acyl-alpha amino acids and derivatives","N-acyl-alpha amino acids"
"RAYQKHLZHPFYEJ-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","","Coumarins and derivatives"
"BBNQQADTFFCFGB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Anthracenes","Anthraquinones","Hydroxyanthraquinones"
"CVISOHZWXIVDFN-SYHQWPJTSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Germacranolides and derivatives"
"UPNVKIZABMRHNR-BBYAVRKXSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Germacranolides and derivatives"
"MUBLYIKZGKHTMF-UHFFFAOYSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Aryltetralin lignans","","Aryltetralin lignans"
"KPXIBWGPZSPABK-FXAWDEMLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Oxosteroids","Oxosteroids"
"IHXLRPOTFALLKF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthopyrans","Naphthopyranones","Naphthopyranones"
"OIXPKFRMEUTHOG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Furans","Diphenylfurans","2,5-diphenylfurans"
"AIULWNKTYPZYAN-GOSISDBHSA-N","Completed","Organic compounds","Benzenoids","Phenols","Methoxyphenols","Gingerols"
"RPKLZQLYODPWTM-LVVAJZGHSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives"
"CAXDNOAMAQQQMX-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Stilbenes","","Stilbenes"
"UTPBMRNHPNUBLT-UHFFFAOYSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Furanoid lignans","","Furanoid lignans"
"HVYWMOMLDIMFJA-DPAQBDIFSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Cholestane steroids","Cholesterols and derivatives"
"GBKCPBPYMRGRKL-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","Dibenzopyrans","Xanthenes"
"LVRAKYNQYKVPIK-OZPQTLBISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids"
